REFERENCIA,DESCRIPCIÓN,TOTAL_SALES,CUM_SHARE,ABC_CLASS,MEAN_MONTHLY_SALES,STD_MONTHLY_SALES,CV,XYZ_CLASS,ABC_XYZ
DK96103222,TEMPLADOR BANDA DISTRIBUCION,83,0.9455558274267132,B,1.3387,1.7408,1.3004,Z,BZ
FIN31910-2H000,FILTRO INTANK,83,0.9457196078740904,B,1.3387,2.5712,1.9207,Z,BZ
ALHP-2452,TUBO CALEFACCION,83,0.9458833883214675,B,1.3387,2.3414,1.749,Z,BZ
WT1J5949117A,FARO GUIA LATERAL,82,0.9460451955104425,B,1.3226,3.4537,2.6114,Z,BZ
FL30CHN007,BOMBA GASOLINA SUMERGIBLE,82,0.9462070026994175,B,1.3226,2.1158,1.5997,Z,BZ
VW06J115105AB,BOMBA ACEITE,82,0.9463688098883926,B,1.3226,2.8668,2.1676,Z,BZ
HP2020,JGO. PASTILLA DE FRENO,82,0.9465306170773675,B,1.3226,1.982,1.4986,Z,BZ
AVM439,JGO. RUEDA LIBRE,82,0.9466924242663425,B,1.3226,3.4955,2.6429,Z,BZ
XI-28,FILTRO GASOLINA,82,0.9468542314553176,B,1.3226,2.513,1.9001,Z,BZ
6PU009106-091,SENSOR ABS DELANTERO LH,82,0.9470160386442925,B,1.3226,1.785,1.3496,Z,BZ
06A133398F,JUNTA TUBULADORA ASPIRACION,82,0.9471778458332676,B,1.3226,2.8271,2.1376,Z,BZ
FL0881500B,BOMBA GASOLINA SUMERGIBLE,82,0.9473396530222425,B,1.3226,1.8732,1.4163,Z,BZ
FL1604703594,BOMBA GASOLINA SUMERGIBLE,81,0.9474994869528155,B,1.3065,1.8013,1.3788,Z,BZ
6PU012681-021,SENSOR HALL,81,0.9476593208833883,B,1.3065,2.0914,1.6008,Z,BZ
AVM407,JGO. DE RUEDA LIBRE,81,0.9478191548139612,B,1.3065,2.6976,2.0648,Z,BZ
VW6RF199262Q,BASE MOTOR,81,0.9479789887445341,B,1.3065,2.0208,1.5468,Z,BZ
DR31319,DISCO FRENO,81,0.948138822675107,B,1.3065,2.2186,1.6982,Z,BZ
1K0721261R,CILINDRO RECEPTOR EMBRAGUE JETTA 25,81,0.9482986566056798,B,1.3065,2.8882,2.2107,Z,BZ
TRUD1157,JGO. PASTILLA DE FRENO,81,0.9484584905362528,B,1.3065,3.1035,2.3755,Z,BZ
TH-1051,FILTRO ACEITE,81,0.9486183244668256,B,1.3065,2.3935,1.832,Z,BZ
TRUD50,JGO. PASTILLA DE FRENO,81,0.9487781583973984,B,1.3065,3.1191,2.3874,Z,BZ
TRUD154,JGO. PASTILLA DE FRENO,80,0.9489360190695691,B,1.2903,2.7438,2.1265,Z,BZ
PROS2,SENSOR OXIGENO,80,0.94909387974174,B,1.2903,2.642,2.0476,Z,BZ
FLFILST10,FILTRO GASOLINA SUMERGIBLE,80,0.9492517404139107,B,1.2903,1.904,1.4756,Z,BZ
ALHP-0480,TERMOSTATO GOLF JETTA IV POLO CLASS,80,0.9494096010860814,B,1.2903,3.8369,2.9736,Z,BZ
GM96535010,RULIMAN BASE AMORTIGUADOR,80,0.9495674617582521,B,1.2903,2.5865,2.0045,Z,BZ
TRUD883,JGO. PASTILLA DE FRENO,80,0.949725322430423,B,1.2903,2.2171,1.7183,Z,BZ
EP21-0046,JUEGO DE CADENA DE DISTRIBUCIÓN,80,0.9498831831025937,B,1.2903,2.7261,2.1128,Z,BZ
VW036115105D,BOMBA ACEITE,80,0.9500410437747644,C,1.2903,2.7614,2.1401,Z,CZ
USNS-0746,"KIT RULIMAN DE RUEDA POSTERIOR GOL, VENTO, PARATI, SAVEIRO, FELICIA, GOLF I 1983---1993, GOLF II 1984---1991, GOLF III 1...",79,0.950196931188533,C,1.2742,2.665,2.0915,Z,CZ
1K5955651,BOMBA LAVAPARABRISAS BORA,79,0.9503528186023016,C,1.2742,3.815,2.994,Z,CZ
WT032121110L,"TERMOSTADO GOL V 1.6, POLO BRASIL 1.6, FOX 1.6 CON A/C",79,0.9505087060160702,C,1.2742,1.6081,1.2621,Z,CZ
USNS-0326,"EMPAQUE CABEZOTE ORIGINAL GOLF VENTO 2.0, GOLF IV 1.6 ALEMAN",79,0.9506645934298388,C,1.2742,2.7776,2.1799,Z,CZ
WT04L121026F,CAJA REGULADORA DE AGUA,79,0.9508204808436075,C,1.2742,5.1374,4.0319,Z,CZ
EP20-1261,JUEGO DE CORREAS DENTADAS,79,0.9509763682573761,C,1.2742,2.4768,1.9438,Z,CZ
AVM538,JGO. DE RUEDA LIBRE,79,0.9511322556711447,C,1.2742,2.707,2.1245,Z,CZ
SU9494,SENSOR MAP,79,0.9512881430849133,C,1.2742,1.6081,1.2621,Z,CZ
EP21-0397,KIT DISTRIBUCION,79,0.9514440304986819,C,1.2742,2.6284,2.0628,Z,CZ
FLDMAX218,SENSOR NIVEL GASOLINA,79,0.9515999179124505,C,1.2742,3.0277,2.3761,Z,CZ
FLRE1,PREFILTRO,78,0.9517538320678169,C,1.2581,5.0127,3.9844,Z,CZ
HP1022,JGO. PASTILLA DE FRENO,78,0.9519077462231834,C,1.2581,2.7412,2.1789,Z,CZ
CR5971-CP-1639,TOPE CAPOT AJUSTABLE,78,0.9520616603785499,C,1.2581,3.4075,2.7085,Z,CZ
TH-2870-D,FILTRO ACEITE VW DOBLE VALVULA LARGO 3/4 X 16,78,0.9522155745339164,C,1.2581,1.8573,1.4763,Z,CZ
WT049109111C,POLEA ARBOL DE LEVAS,78,0.9523694886892828,C,1.2581,2.0552,1.6336,Z,CZ
FL22021132,BOMBA GASOLINA SUMERGIBLE,78,0.9525234028446493,C,1.2581,2.5523,2.0287,Z,CZ
FG-5931,FILTRO GASOLINA,78,0.9526773170000158,C,1.2581,1.4473,1.1504,Z,CZ
TRUD1139,JGO. PASTILLA DE FRENO,77,0.9528292578969801,C,1.2419,2.5316,2.0385,Z,CZ
XI-03,FILTRO GASOLINA (31112-3E000),77,0.9529811987939445,C,1.2419,2.722,2.1917,Z,CZ
ALHP-0201,TROMPO RETRO POLO-GOLF-JETTA,77,0.9531331396909088,C,1.2419,1.316,1.0596,Z,CZ
FIN23300-21010,FILTRO INTANK,77,0.9532850805878731,C,1.2419,2.538,2.0436,Z,CZ
WT0K9BV1507XF,CAJA REGULADORA DE AGUA,77,0.9534370214848374,C,1.2419,3.1351,2.5243,Z,CZ
DR2110-3501070,DISCO FRENO,76,0.9535869891233997,C,1.2258,3.0974,2.5269,Z,CZ
MO5971-OEM-1898,BASE PORTA BATERIA,76,0.9537369567619619,C,1.2258,2.4588,2.0059,Z,CZ
377601165,EMBLEMA ARO R15,76,0.9538869244005241,C,1.2258,1.9709,1.6078,Z,CZ
DK24506756,POLEA ACCESORIOS,76,0.9540368920390863,C,1.2258,2.4457,1.9951,Z,CZ
KIT044,JGO MICROFILTRO,76,0.9541868596776485,C,1.2258,1.0537,0.8596,Y,CY
96539649,FILTRO AIRE CABINA AVEO FAMILY CHEVITAXI,76,0.9543368273162107,C,1.2258,1.7998,1.4683,Z,CZ
ETCK0022,KIT DISTRIBUCION,76,0.954486794954773,C,1.2258,2.1434,1.7486,Z,CZ
KR27501-37B00,JUEGO CABLES DE BUJIA,76,0.9546367625933351,C,1.2258,2.0432,1.6669,Z,CZ
KR93860-39012,TROMPO RETRO,75,0.9547847569734952,C,1.2097,3.1322,2.5893,Z,CZ
WT547959481A,TERMOSWICHT,75,0.9549327513536553,C,1.2097,2.8235,2.3341,Z,CZ
305419831.1,GUARDAPOLVO DE LA DIRECCION GOL,75,0.9550807457338153,C,1.2097,1.993,1.6476,Z,CZ
SF3551-FIN-2623,PALANCA FRENO MANO,75,0.9552287401139754,C,1.2097,2.0011,1.6542,Z,CZ
97617-4H000,FILTRO AIRE HYUNDAI H1 TQ NUEVA CAB,75,0.9553767344941355,C,1.2097,1.6078,1.3291,Z,CZ
ALHP-1111,RADIADOR DE LA CALEFACCION GOLF IV,75,0.9555247288742955,C,1.2097,2.3633,1.9536,Z,CZ
TR2521-FOR-0052,HORQUILLA 3RA Y 4TA ALTERNA,75,0.9556727232544556,C,1.2097,2.2586,1.8671,Z,CZ
EP29-0019,BANDA DISTRIBUCION,75,0.9558207176346157,C,1.2097,3.8317,3.1675,Z,CZ
KR95961350,TROMPO ACEITE,75,0.9559687120147757,C,1.2097,2.0879,1.726,Z,CZ
FL35180318,BOMBA GASOLINA SUMERGIBLE,74,0.9561147331365337,C,1.1935,2.5893,2.1694,Z,CZ
FG-31130,FILTRO GASOLINA,74,0.9562607542582916,C,1.1935,1.8994,1.5914,Z,CZ
KR32998031,JUEGO CABLES DE BUJIA,74,0.9564067753800496,C,1.1935,1.9743,1.6542,Z,CZ
TRUD52,JGO. PASTILLA DE FRENO,74,0.9565527965018075,C,1.1935,3.3352,2.7944,Z,CZ
CR5971-NAT-1866,GUARDAPOLVO P/CAMBIO CROMADA,74,0.9566988176235655,C,1.1935,1.9987,1.6746,Z,CZ
FL06A109119K,BANDA DE DISTRIBUCION 138S8M23,74,0.9568448387453233,C,1.1935,2.3129,1.9379,Z,CZ
WT96182952,PROTECTOR DISTRIBUCION SUP.,74,0.9569908598670813,C,1.1935,2.0307,1.7014,Z,CZ
DR42431-52080,DISCO FRENO,74,0.9571368809888392,C,1.1935,3.2421,2.7163,Z,CZ
VW051103601,CARTER,73,0.9572809288521951,C,1.1774,2.0754,1.7627,Z,CZ
USNS-0529,"BALANCINES AMAROK 2009--->, CRAFTER 30-35 AUTOBUS 2011---2016, CRAFTER 30-50 FURGON 2011---2016, EUROVAN 2009---2015,...",73,0.9574249767155508,C,1.1774,2.4661,2.0945,Z,CZ
TB35100-2B150,CUERPO ACELERACION,73,0.9575690245789067,C,1.1774,1.6899,1.4352,Z,CZ
FL31110-02500,MODULO GASOLINA SUMERGIBLE,73,0.9577130724422624,C,1.1774,1.9221,1.6324,Z,CZ
GM90410741,RETEN VALVULAS,73,0.9578571203056183,C,1.1774,2.4856,2.1111,Z,CZ
FL056109119A,BANDA DE DISTRIBUCION 121ZA18,73,0.9580011681689741,C,1.1774,2.3522,1.9978,Z,CZ
036109601AD,VALVULA ADMISION POLO 1 4,72,0.9581432427739277,C,1.1613,1.4502,1.2488,Z,CZ
FL30HYD000,BOMBA GASOLINA SUMERGIBLE,72,0.9582853173788815,C,1.1613,2.096,1.8049,Z,CZ
17801-78110,FILTRO AIRE,72,0.9584273919838351,C,1.1613,1.8333,1.5787,Z,CZ
EP20-1343,JUEGO DE CORREAS DENTADAS,72,0.9585694665887887,C,1.1613,2.0335,1.7511,Z,CZ
TRUD792,JGO. PASTILLA DE FRENO,72,0.9587115411937424,C,1.1613,2.2803,1.9636,Z,CZ
ETBK5005,KIT  DISTRIBUCION,72,0.9588536157986961,C,1.1613,2.9248,2.5186,Z,CZ
HP1034,JGO. PASTILLA DE FRENO,72,0.9589956904036497,C,1.1613,1.5366,1.3232,Z,CZ
GM96263403,RELAY LUCES,71,0.9591357917502012,C,1.1452,2.8046,2.4491,Z,CZ
FLHAVAL,MODULO GASOLINA SUMERGIBLE,71,0.9592758930967528,C,1.1452,1.891,1.6513,Z,CZ
DK8200908180,TEMPLADOR BANDA DISTRIBUCION,71,0.9594159944433044,C,1.1452,4.2344,3.6977,Z,CZ
EP21-0549,JUEGO DE CADENA DE DISTRIBUCIÓN,71,0.9595560957898559,C,1.1452,2.4551,2.1439,Z,CZ
GM24106343,MOTOR ARRANQUE,71,0.9596961971364074,C,1.1452,1.9826,1.7312,Z,CZ
FL77020-02190,MODULO GASOLINA SUMERGIBLE,71,0.9598362984829589,C,1.1452,1.0602,0.9258,Y,CY
WT1H0837187A,BOTON PUERTA,71,0.9599763998295104,C,1.1452,2.5769,2.2502,Z,CZ
17720-3640,FILTRO AIRE,71,0.960116501176062,C,1.1452,1.9079,1.6661,Z,CZ
USNS-0052,"HORQUILLA 3RA Y 4TA GOL, SAVEIRO 1994---2006",71,0.9602566025226136,C,1.1452,1.9826,1.7312,Z,CZ
FLAMAROK,PREFILTRO GASOLINA SUMERGIBLE,71,0.9603967038691651,C,1.1452,2.1391,1.8679,Z,CZ
6PU009121-451,SENSOR POSICION ARBOL LEVAS,71,0.9605368052157166,C,1.1452,2.169,1.8941,Z,CZ
FLAV1,PREFILTRO,71,0.9606769065622681,C,1.1452,2.3952,2.0916,Z,CZ
USNS-0438,SONDA LAMBDA AMAROK,71,0.9608170079088196,C,1.1452,3.3256,2.904,Z,CZ
FG-511B,FILTRO GASOLINA,70,0.960955135996969,C,1.129,3.2203,2.8523,Z,CZ
XI-153,PORTA FILTRO COMBUSTIBLE,70,0.9610932640851185,C,1.129,2.0119,1.782,Z,CZ
ETBK5001,KIT DISTRIBUCION,70,0.9612313921732679,C,1.129,3.5718,3.1636,Z,CZ
FL60THA005,BOMBA GASOLINA SUMERGIBLE,70,0.9613695202614173,C,1.129,2.2396,1.9836,Z,CZ
WT1J0973081,SOCKET TROMPO ACEITE,70,0.9615076483495667,C,1.129,3.8416,3.4025,Z,CZ
FL4012B900,BOMBA GASOLINA SUMERGIBLE,70,0.9616457764377161,C,1.129,3.2353,2.8656,Z,CZ
KR94580644,RELAY LUCES,70,0.9617839045258655,C,1.129,2.2894,2.0278,Z,CZ
HP1015,JGO. PASTILLA DE FRENO,70,0.9619220326140149,C,1.129,1.6113,1.4271,Z,CZ
HP9986,JGO. PASTILLA DE FRENO,70,0.9620601607021643,C,1.129,2.2467,1.99,Z,CZ
TBL3R413640,CUERPO ACELERACION,70,0.9621982887903137,C,1.129,1.6508,1.4622,Z,CZ
036103383AM,EMPAQUE CABEZOTE POLO 1 4,69,0.9623344436200609,C,1.1129,2.2655,2.0357,Z,CZ
FL50FORD01,BOMBA GASOLINA SUMERGIBLE,69,0.9624705984498082,C,1.1129,4.8861,4.3904,Z,CZ
FL7700431718,MODULO GASOLINA SUMERGIBLE,69,0.9626067532795555,C,1.1129,2.1784,1.9574,Z,CZ
TRUD535,JGO. PASTILLA DE FRENO,69,0.9627429081093027,C,1.1129,2.3008,2.0674,Z,CZ
FLTUG1,PREFILTRO,69,0.96287906293905,C,1.1129,1.5145,1.3609,Z,CZ
96553450,FILTRO AIRE,69,0.9630152177687973,C,1.1129,3.8942,3.4991,Z,CZ
FG-1100,FILTRO GASOLINA,68,0.9631493993401424,C,1.0968,2.0137,1.8361,Z,CZ
ED1331-OEM-1561,GUARDAPOLVO DIRECCION,68,0.9632835809114875,C,1.0968,2.3672,2.1583,Z,CZ
HP9698,JGO. PASTILLA DE FRENO,68,0.9634177624828326,C,1.0968,1.653,1.5072,Z,CZ
DR51712-02550,DISCO FRENO,68,0.9635519440541778,C,1.0968,1.72,1.5682,Z,CZ
5DA193175-951,BOMBA DE ENCENDIDO,68,0.9636861256255229,C,1.0968,1.6916,1.5424,Z,CZ
DKR3331,BOMBA GASOLINA SUMERGIBLE,68,0.9638203071968681,C,1.0968,1.72,1.5682,Z,CZ
TRUD668,JGO. PASTILLA DE FRENO,68,0.9639544887682132,C,1.0968,2.7103,2.4711,Z,CZ
FLFILTCSDSL,FILTRO GASOLINA SUMERGIBLE,68,0.9640886703395583,C,1.0968,1.8898,1.723,Z,CZ
TRUD1072,JGO. PASTILLA DE FRENO,67,0.9642208786525013,C,1.0806,2.0502,1.8972,Z,CZ
FL4001W100,BOMBA GASOLINA SUMERGIBLE,67,0.9643530869654443,C,1.0806,1.6588,1.535,Z,CZ
TRUD1184,JGO. PASTILLA DE FRENO,67,0.9644852952783873,C,1.0806,1.9202,1.7769,Z,CZ
ALHP-2150,VARILLA ACCIONAMIENTO B E POLO,67,0.9646175035913302,C,1.0806,2.6839,2.4836,Z,CZ
FL30CHN005,BOMBA GASOLINA SUMERGIBLE,67,0.9647497119042733,C,1.0806,2.1872,2.024,Z,CZ
USNS-1287,BUJE CREMALLERA AMAROK,67,0.9648819202172163,C,1.0806,2.6959,2.4947,Z,CZ
WT6Q0959455J,ELECTROVENTILADOR,67,0.9650141285301593,C,1.0806,2.0968,1.9404,Z,CZ
ALHP-2251,MESA SUSPENSION LH POLO 2017,67,0.9651463368431022,C,1.0806,1.9452,1.8,Z,CZ
WT7700600514,CAJA REGULADORA DE AGUA,67,0.9652785451560453,C,1.0806,1.9535,1.8077,Z,CZ
CR1391-ORI-2632,CERRADURA PUERTA DELA RH,67,0.9654107534689883,C,1.0806,1.1402,1.0551,Z,CZ
MO3491-OEM-2629,MULTIPLE ADMISION,67,0.9655429617819312,C,1.0806,2.33,2.1561,Z,CZ
EP21-0413,JUEGO DE CADENA DE DISTRIBUCIÓN,67,0.9656751700948742,C,1.0806,1.4513,1.343,Z,CZ
TRUD1318,JGO. PASTILLA DE FRENO,66,0.9658054051494152,C,1.0645,1.4241,1.3378,Z,CZ
AVM418,JGO. DE RUEDA LIBRE,66,0.965935640203956,C,1.0645,2.5328,2.3793,Z,CZ
026121053G,MANGUERA AGUA GOL,66,0.9660658752584969,C,1.0645,2.2423,2.1064,Z,CZ
FINMR526974,FILTRO INTANK,66,0.9661961103130378,C,1.0645,1.848,1.736,Z,CZ
TRUD1830,JGO. PASTILLA DE FRENO,66,0.9663263453675786,C,1.0645,2.577,2.4208,Z,CZ
TRUD41,JGO. PASTILLA DE FRENO,66,0.9664565804221195,C,1.0645,2.5455,2.3913,Z,CZ
TRD1001,KIT DISTRIBUCION,66,0.9665868154766603,C,1.0645,2.9885,2.8074,Z,CZ
FG-3480W,FILTRO GASOLINA,66,0.9667170505312012,C,1.0645,2.7408,2.5747,Z,CZ
5U0501117,PUNTA EJE POSTERIOR,65,0.96684531232734,C,1.0484,1.8702,1.7839,Z,CZ
TRUD200,JGO. PASTILLA DE FRENO,65,0.9669735741234786,C,1.0484,1.9628,1.8722,Z,CZ
048129717D,JUNTA COLECTOR ADMISION G V 1 8 ALEMAN,65,0.9671018359196173,C,1.0484,2.3378,2.2299,Z,CZ
377953516,KIT COBERTURA COL DIRECCION GOL 95,65,0.9672300977157561,C,1.0484,1.9791,1.8878,Z,CZ
HP5267,JGO. PASTILLA DE FRENO,65,0.9673583595118947,C,1.0484,2.3584,2.2496,Z,CZ
FL30T28030,BOMBA GASOLINA SUMERGIBLE,65,0.9674866213080335,C,1.0484,2.2535,2.1495,Z,CZ
FLTU200COM,MODULO GASOLINA SUMERGIBLE,65,0.9676148831041722,C,1.0484,1.7637,1.6823,Z,CZ
TRUD785,JGO. PASTILLA DE FRENO,65,0.967743144900311,C,1.0484,2.3031,2.1968,Z,CZ
PR9052870,SENSOR OXIGENO,64,0.9678694334380475,C,1.0323,3.2625,3.1606,Z,CZ
TR2531-KIT-2625,KIT REPARACION HORQUILLA EMBRAGUE,64,0.9679957219757842,C,1.0323,2.0158,1.9528,Z,CZ
TRUD1143,JGO. PASTILLA DE FRENO,64,0.9681220105135208,C,1.0323,1.713,1.6595,Z,CZ
RD402101554R,RULIMAN RUEDA,64,0.9682482990512573,C,1.0323,2.3346,2.2617,Z,CZ
FL3045400T,BOMBA GASOLINA SUMERGIBLE,64,0.968374587588994,C,1.0323,1.9341,1.8737,Z,CZ
KR0K30C-15-025B,ELECTROVENTILADOR,64,0.9685008761267305,C,1.0323,1.9005,1.8411,Z,CZ
FL8-97209145-0,MODULO GASOLINA SUMERGIBLE,64,0.9686271646644672,C,1.0323,2.0633,1.9988,Z,CZ
WT96182950,PROTECTOR DISTRIBUCION POST.,64,0.9687534532022037,C,1.0323,1.8576,1.7995,Z,CZ
96536696,FILTRO AIRE,64,0.9688797417399403,C,1.0323,1.6261,1.5753,Z,CZ
FLDMX,PREFILTRO,64,0.969006030277677,C,1.0323,2.2286,2.159,Z,CZ
FL191S8M32,BANDA DISTRIBUCION,63,0.9691303455570114,C,1.0161,2.6058,2.5644,Z,CZ
28113-1G000,FILTRO AIRE,63,0.9692546608363458,C,1.0161,1.9797,1.9482,Z,CZ
FL15100-78K20,MODULO GASOLINA SUMERGIBLE,63,0.9693789761156802,C,1.0161,1.9797,1.9482,Z,CZ
FL97945604,BOMBA GASOLINA SUMERGIBLE,62,0.9695013181366127,C,1.0,2.2504,2.2504,Z,CZ
014311313,CHAVETA CC GOL 1234,62,0.969623660157545,C,1.0,1.5027,1.5027,Z,CZ
ALHP-0066,BUJE GUIA ARBOL PRINC C C G V,62,0.9697460021784773,C,1.0,1.9177,1.9177,Z,CZ
TRUD242,JGO. PASTILLA DE FRENO,62,0.9698683441994096,C,1.0,1.0925,1.0925,Z,CZ
TRUDB1424,JGO. PASTILLA DE FRENO,62,0.9699906862203419,C,1.0,1.7321,1.7321,Z,CZ
USNS-2509,MODULO GASOLINA SUMERGIBLE,62,0.9701130282412742,C,1.0,3.0533,3.0533,Z,CZ
HP9543,JGO. PASTILLA DE FRENO,62,0.9702353702622066,C,1.0,2.706,2.706,Z,CZ
037121065K,CANERIA DE AGUA 18 GOLF,62,0.9703577122831389,C,1.0,1.7506,1.7506,Z,CZ
YKD96489845,PUNTA HOMOCINETICA,62,0.9704800543040712,C,1.0,1.9344,1.9344,Z,CZ
03L903137R,BANDA ALTERNADOR CRAFTER 6PK 1613,61,0.9706004230666014,C,0.9839,1.1143,1.1326,Z,CZ
MO3621-OEM-1967,DEFLECTOR RADIADOR SUP,61,0.9707207918291316,C,0.9839,1.9633,1.9955,Z,CZ
ETBK0029,KIT DISTRIBUCION,61,0.9708411605916618,C,0.9839,1.7825,1.8117,Z,CZ
FL30454078,BOMBA GASOLINA SUMERGIBLE,61,0.970961529354192,C,0.9839,2.2753,2.3126,Z,CZ
SL90873245,RESERVORIO,61,0.9710818981167222,C,0.9839,3.5401,3.5981,Z,CZ
FL35BLZ061,BOMBA GASOLINA SUMERGIBLE,61,0.9712022668792524,C,0.9839,1.8879,1.9189,Z,CZ
KR96350159,BOMBA ACEITE,61,0.9713226356417826,C,0.9839,2.2324,2.269,Z,CZ
PR76580,KIT DISTRIBUCION,61,0.9714430044043127,C,0.9839,1.9385,1.9703,Z,CZ
MO5151-2M-0107,TAPA BANDA DIST. SUP,61,0.9715633731668429,C,0.9839,1.7915,1.8209,Z,CZ
KR21310-21030,BOMBA ACEITE,61,0.9716837419293731,C,0.9839,1.8271,1.8571,Z,CZ
AVM460,JGO. DE RUEDA LIBRE,61,0.9718041106919033,C,0.9839,2.2611,2.2982,Z,CZ
1HM121101JAHU,MANGUERA PULPO GV 2 0,60,0.9719225061960314,C,0.9677,1.8225,1.8833,Z,CZ
PRF540E-1,REGULADOR VOLTAJE,60,0.9720409017001594,C,0.9677,1.1496,1.1879,Z,CZ
TRUD280,JGO. PASTILLA DE FRENO,60,0.9721592972042875,C,0.9677,1.5859,1.6388,Z,CZ
5DA193175-501,BOBINA ENCENDIDO,60,0.9722776927084156,C,0.9677,1.1773,1.2166,Z,CZ
XI-65,FILTRO GASOLINA,60,0.9723960882125436,C,0.9677,1.4698,1.5188,Z,CZ
DKR4837,BOMBA GASOLINA SUMERGIBLE,60,0.9725144837166717,C,0.9677,2.2141,2.2879,Z,CZ
USNS-2488,"CHAQUETA DE BANCADA AMAROK TSI 2010---2015, TIGUAN (5N_) TFSI 2007---2018, GOLF VI (5K1) 2009---2012, JETTA CLASICO VI 2...",60,0.9726328792207998,C,0.9677,1.5342,1.5853,Z,CZ
FL31110-1W000,MODULO GASOLINA SUMERGIBLE,60,0.9727512747249277,C,0.9677,1.8489,1.9105,Z,CZ
FL300E2258,BOMBA GASOLINA SUMERGIBLE,60,0.9728696702290558,C,0.9677,1.7868,1.8463,Z,CZ
FL31110-1R000,MODULO GASOLINA SUMERGIBLE,59,0.9729860924747817,C,0.9516,3.2599,3.4256,Z,CZ
TR2521-TAL-0050,HORQUILLA 1RA Y 2DA ALTERNA,59,0.9731025147205077,C,0.9516,2.4589,2.5839,Z,CZ
AVM432,JGO. DE RUEDA LIBRE,59,0.9732189369662336,C,0.9516,1.971,2.0712,Z,CZ
PRTK135,KIT DISTRIBUCION,59,0.9733353592119596,C,0.9516,1.8788,1.9743,Z,CZ
KR96352648,BOMBA AGUA,59,0.9734517814576854,C,0.9516,4.5841,4.8172,Z,CZ
FLCOR,PREFILTRO,59,0.9735682037034114,C,0.9516,2.4259,2.5492,Z,CZ
1H4839462A,LEVANTAVIDRIO ELEC DER POST G V,59,0.9736846259491373,C,0.9516,1.9954,2.0968,Z,CZ
FL40CE7192,BOMBA GASOLINA SUMERGIBLE,59,0.9738010481948632,C,0.9516,1.7545,1.8437,Z,CZ
FL30CHN011,BOMBA GASOLINA SUMERGIBLE,59,0.9739174704405892,C,0.9516,2.7026,2.84,Z,CZ
EP20-1244,JUEGO DE CORREAS DENTADAS,58,0.9740319194279129,C,0.9355,1.3545,1.4479,Z,CZ
WT26906247,VALVULA IAC,58,0.9741463684152367,C,0.9355,1.6546,1.7687,Z,CZ
TRD7002,KIT DISTRIBUCION,58,0.9742608174025605,C,0.9355,2.4486,2.6175,Z,CZ
KR21310-2G011,BOMBA ACEITE,58,0.9743752663898843,C,0.9355,2.2638,2.4199,Z,CZ
SL21200-31U01,TERMOSTATO METÁLICO,58,0.9744897153772081,C,0.9355,1.5332,1.6389,Z,CZ
FLSF2,PREFILTRO,58,0.9746041643645319,C,0.9355,1.8217,1.9473,Z,CZ
8-98071423-0,FILTRO AIRE,58,0.9747186133518556,C,0.9355,1.3182,1.4092,Z,CZ
96425700,FILTRO AIRE CHEVROLET SPARK 10/ COB,58,0.9748330623391794,C,0.9355,1.8654,1.994,Z,CZ
WT059109417J,BALANCINES,58,0.9749475113265033,C,0.9355,1.635,1.7478,Z,CZ
WT2H0121253A,RADIADOR,58,0.975061960313827,C,0.9355,2.4748,2.6455,Z,CZ
WT6Q0121253AE,RADIADOR DE AGUA,58,0.9751764093011508,C,0.9355,1.7859,1.909,Z,CZ
WT8200493154,CAJA REGULADORA DE AGUA,57,0.9752888850300725,C,0.9194,2.7018,2.9388,Z,CZ
HP9961,JGO. PASTILLA DE FRENO,57,0.9754013607589941,C,0.9194,2.5355,2.758,Z,CZ
DR96471275,DISCO FRENO,57,0.9755138364879158,C,0.9194,3.6425,3.962,Z,CZ
HP5274,JGO. PASTILLA DE FRENO,57,0.9756263122168374,C,0.9194,1.8691,2.033,Z,CZ
PR76532,KIT DISTRIBUCION,57,0.9757387879457591,C,0.9194,3.5709,3.8842,Z,CZ
068103085A,RETEN EJE MOTOR ARBOL LEVAS CIGUENAL,57,0.9758512636746808,C,0.9194,1.9202,2.0886,Z,CZ
TRUD1086,JGO. PASTILLA DE FRENO,57,0.9759637394036024,C,0.9194,2.2382,2.4346,Z,CZ
TRUD799,JGO. PASTILLA DE FRENO,57,0.9760762151325241,C,0.9194,2.8415,3.0908,Z,CZ
FLG677-13-35ZA,MODULO GASOLINA SUMERGIBLE,57,0.9761886908614457,C,0.9194,1.843,2.0047,Z,CZ
TRUD2038S,JGO. PASTILLA DE FRENO,57,0.9763011665903674,C,0.9194,2.8921,3.1458,Z,CZ
KR95975940,BUJE SUSPENSION,57,0.976413642319289,C,0.9194,2.5482,2.7718,Z,CZ
MO1171-OEM-1972,DEPOSITO CANISTER,57,0.9765261180482107,C,0.9194,1.5272,1.6611,Z,CZ
5DA193175-971,BOMBA ENCENDIDO,57,0.9766385937771324,C,0.9194,2.5292,2.751,Z,CZ
EPPK06651,BOMBA DE AGUA + KIT CORREA DISTRIBUCIÓN,57,0.976751069506054,C,0.9194,1.4843,1.6145,Z,CZ
DP27301-2B010,BOBINA ENCENDIDO,56,0.9768615719765735,C,0.9032,2.4868,2.7532,Z,CZ
WT1J0129684CK,TUBO UNION ASPIRACION,56,0.976972074447093,C,0.9032,2.2049,2.4411,Z,CZ
FL42454CYH,BOMBA GASOLINA SUMERGIBLE,56,0.9770825769176125,C,0.9032,2.6622,2.9475,Z,CZ
