REFERENCIA,DESCRIPCIÓN,AVG_MONTHLY_SALES,AVG_STOCK,INVENTORY_TURNOVER_PROXY
FLE2144S,MODULO GASOLINA SUMERGIBLE,2.371,12.5968,0.18822
FLE2181S,MODULO GASOLINA SUMERGIBLE,2.6774,35.9032,0.074573
FLE2266S,MODULO GASOLINA SUMERGIBLE,0.7419,74.8065,0.009918
FLE2296S,MODULO GASOLINA SUMERGIBLE,2.9194,32.8226,0.088943
FLE2358M,MODULO GASOLINA SUMERGIBLE,1.4194,36.2581,0.039146
FLE2541M,MODULO GASOLINA SUMERGIBLE,3.371,18.6774,0.180484
FLE3500M,MODULO GASOLINA SUMERGIBLE,3.129,142.4677,0.021963
FLE3614M,MODULO GASOLINA SUMERGIBLE,0.6452,10.2581,0.062893
FLE4036M,MODULO GASOLINA SUMERGIBLE,3.1774,74.3065,0.042761
FLE4056M,MODULO GASOLINA SUMERGIBLE,7.0968,36.0,0.197133
FLE7199M,MODULO GASOLINA SUMERGIBLE,7.0161,79.6774,0.088057
FLE8542,MODULO GASOLINA SUMERGIBLE,9.6613,55.7742,0.173222
FLFIL5PK,FILTRO GASOLINA SUMERGIBLE,0.129,15.3871,0.008386
FLFILARIS,FILTRO GASOLINA SUMERGIBLE,18.6452,169.3065,0.110127
FLFILAVEO,FILTRO GASOLINA SUMERGIBLE,3.129,16.1452,0.193806
FLFILHY,PREFILTRO GASOLINA SUMERGIBLE,1.6129,13.5161,0.119332
FLFILSENTRA,FILTRO GASOLINA SUMERGIBLE,4.4355,29.4677,0.15052
FLFILST10,FILTRO GASOLINA SUMERGIBLE,1.2903,9.8387,0.131148
FLFILTCSDSL,FILTRO GASOLINA SUMERGIBLE,1.0968,17.2258,0.06367
FLFILVW,FILTRO GASOLINA SUMERGIBLE,1.371,7.1613,0.191441
FLFJB-13-35X,MODULO GASOLINA SUMERGIBLE,0.3065,40.7258,0.007525
FLFSZVAL,FILTRO GASOLINA SUMERGIBLE         VITARA SZ CON VALVULA,2.0968,33.1613,0.06323
FLG675-13-35ZA,MODULO GASOLINA SUMERGIBLE,1.6129,16.5484,0.097466
FLG677-13-35ZA,MODULO GASOLINA SUMERGIBLE,0.9194,20.0806,0.045783
FLHAVAL,MODULO GASOLINA SUMERGIBLE,1.1452,67.9355,0.016857
FLHILUX,SENSOR NIVEL GASOLINA,8.9194,100.1935,0.089021
FLIS6U9H307AD,MODULO GASOLINA SUMERGIBLE,2.3387,41.7419,0.056028
FLITF007,SEMI MODULO GASOLINA SUMERGIBLE,14.2258,165.4355,0.08599
FLJ43-1106610,MODULO GASOLINA SUMERGIBLE,8.4516,47.0323,0.179698
FLJOY,FILTRO INTANK,1.7097,37.7903,0.045241
FLK30A1335Z,MODULO GASOLINA SUMERGIBLE,3.2097,40.7903,0.078687
FLLF1T-13-35ZC,MODULO GASOLINA SUMERGIBLE,4.7581,31.1774,0.152613
FLLOG,PREFILTRO,0.4839,17.2742,0.028011
FLM2N159H307AA,MODULO GASOLINA SUMERGIBLE,2.2742,31.6129,0.071939
FLMF001KIT,JGO MICROFILTRO,13.1452,157.5968,0.08341
FLMF001POR,MICRO FILTRO,2.4516,30.0323,0.081633
FLMF003KIT,JGO MICROFILTRO,0.1774,18.9355,0.00937
FLMF003POR,MICRO FILTRO,5.371,85.7419,0.062641
FLMF005KIT,JGO MICROFILTRO,7.2258,84.7903,0.08522
FLMF005POR,MICRO FILTRO,5.2903,60.3065,0.087724
FLMF006KIT,JGO MICROFILTRO  MAZDA BT-50,3.8387,61.2903,0.062632
FLMF006POR,MICRO FILTRO,2.8548,109.5323,0.026064
FLMF007KIT,JGO MICROFILTRO,1.9194,29.7903,0.064429
FLMF007POR,MICRO FILTRO,6.9355,129.1774,0.05369
FLMFVW06KIT,KIT REPARACION INYECTORES,3.0,26.4839,0.113276
FLMI1,PREFILTRO,0.7097,15.3387,0.046267
FLMI2,PREFILTRO,5.7581,54.3387,0.105966
FLMR990884,MODULO GASOLINA SUMERGIBLE,5.6452,28.9355,0.195095
FLNJOY,PREFILTRO,0.6452,20.7097,0.031153
FLNU3,PREFILTRO,15.2903,244.9516,0.062422
FLORING001,ORING INYECTOR,3.5806,23.0,0.15568
FLPELK1335XA,MODULA GASOLINA SUMERGIBLE,0.371,17.8548,0.020777
FLPFS1137,MODULO GASOLINA SUMERGIBLE,5.5484,64.2581,0.086345
FLPFS482,MODULO GASOLINA SUMERGIBLE,1.9516,46.5323,0.041941
FLPFS488,MODULO GASOLINA SUMERGIBLE,4.6774,45.3548,0.103129
FLRE1,PREFILTRO,1.2581,35.5806,0.035358
FLREG-2E000,REGUADOR PRESION,14.6935,89.4032,0.164351
FLSA1,PREFILTRO,5.9677,41.9194,0.142362
FLSA2,PREFILTRO,3.7742,38.5645,0.097867
FLSEN,PREFILTRO,3.2742,40.1774,0.081493
FLSF2,PREFILTRO,0.9355,15.129,0.061834
FLSP14,SENSOR NIVEL GASOLINA,3.3871,44.2903,0.076475
FLSP2469M,MODULO GASOLINA SUMERGIBLE,2.9032,25.3065,0.114723
FLSP8,PREFILTRO,0.6774,73.1613,0.009259
FLST1,PREFILTRO,7.9839,215.7097,0.037012
FLST2,PRE FILTRO TOYOTA VIGO 2.7,0.4677,30.4194,0.015376
FLSZ2105,FILTRO GASOLINA SUMERGIBLE,0.6452,18.1774,0.035492
FLSZ5,PREFILTRO,4.8387,40.8548,0.118437
FLSZNEXT,FILTRO INTANK,2.7742,28.2419,0.09823
FLTU200COM,MODULO GASOLINA SUMERGIBLE,1.0484,7.3065,0.143488
FLTUD,PREFILTRO,7.0806,70.2258,0.100827
FLTUG,PREFILTRO,3.9355,21.7742,0.180741
FLTUG1,PREFILTRO,1.1129,31.0645,0.035826
FLVW1,PREFILTRO,5.0161,30.4516,0.164725
FLWL81-13-ZA0,VALVULA CEBADORA,1.371,19.5323,0.07019
FS-1407,FILTRO GASOLINA,5.6774,108.2258,0.052459
FS-4310,FILTRO GASOLINA,0.6129,77.0806,0.007951
G601-13-Z40,FILTRO AIRE,0.2903,15.4194,0.018828
GF-61,FILTRO GASOLINA  UNIVERSAL,16.9355,252.5968,0.067046
GLYSANTING48,REFRIGERANTE,1.5645,40.8387,0.03831
GLYSANTING48 LITRO,REFRIGERANTE,3.4355,23.6935,0.144997
GM13592601,FILTRO GASOLINA    SPARK GT,2.5323,57.1935,0.044275
GM24105453,CARTER,1.8871,50.6452,0.037261
GM24106343,MOTOR ARRANQUE,1.1452,30.6613,0.037349
GM24109517,HORQUILLA EMBRAGUE,0.5645,31.3548,0.018004
GM24579728,CARTER,2.8226,19.0,0.148557
GM25182606,BOMBA ACEITE,0.6935,15.3548,0.045168
GM25186958,CARTER,6.7258,249.8871,0.026915
GM25189697,BOMBA ACEITE,2.7581,46.0161,0.059937
GM25189698,BOMBA ACEITE,1.5484,53.0323,0.029197
GM55566404,CARTER,13.8871,132.9516,0.104452
GM652148,CARTER,3.2097,29.9516,0.107162
GM9025197,CARTER,1.7581,67.6774,0.025977
GM90410741,RETEN VALVULAS,1.1774,60.8871,0.019338
GM9052786,CARTER,6.129,107.8871,0.05681
GM9071524,HORQUILLA EMBRAGUE,0.0806,3.0645,0.026316
GM9071745,SELECTOR MARCHAS,0.2581,18.6129,0.013865
GM92065755,CARTER,1.4677,11.0806,0.13246
GM93259505,CARTER,12.5,105.2419,0.118774
GM93285974,SENSOR NIVEL GASOLINA,3.3226,31.2097,0.10646
GM94535214,RULIMAN RUEDA,0.4677,12.1452,0.038513
GM94535484,RETEN VALVULAS,0.7903,10.4194,0.075851
GM94700309,VALVULA IAC,2.8387,21.5161,0.131934
GM95983139,RULIMAN RUEDA,5.5484,61.6613,0.089982
GM96263403,RELAY LUCES,1.1452,27.1935,0.042112
GM96353035,RETEN VALVULAS,0.7419,12.5806,0.058974
GM96420303,TAPA DEPOSITO AGUA RADIADOR,3.2581,30.7097,0.106092
GM96481581,CARTER,2.3065,37.9194,0.060825
GM96518397,CARTER,0.0968,16.2097,0.00597
GM96535010,RULIMAN BASE AMORTIGUADOR,1.2903,22.2097,0.058097
GM96817343,RESERVORIO,17.0484,88.1613,0.193377
HD36V2,MOTOSIERRA,1.6774,51.5,0.032571
HF-15A-X1,MAQUINA,1.5806,15.7258,0.100513
HP0004,JGO. PASTILLA DE FRENO,7.9677,56.5484,0.140901
HP0041,JGO. PASTILLA DE FRENO,4.6935,66.5968,0.070477
HP1015,JGO. PASTILLA DE FRENO,1.129,14.9032,0.075758
HP1022,JGO. PASTILLA DE FRENO,1.2581,15.2097,0.082715
HP1034,JGO. PASTILLA DE FRENO,1.1613,8.4839,0.136882
HP1039,JGO. PASTILLA DE FRENO,12.2419,94.5323,0.1295
HP2002,JGO. PASTILLA DE FRENO,2.3871,22.3871,0.106628
HP2003,JGO. PASTILLA DE FRENO,4.7903,95.7581,0.050025
HP2014,JGO. PASTILLA DE FRENO,1.3387,51.5806,0.025954
HP2020,JGO. PASTILLA DE FRENO,1.3226,17.2097,0.076851
HP3004,JGO. PASTILLA DE FRENO,6.2742,34.7581,0.18051
HP3009,JGO. PASTILLA DE FRENO,4.629,55.9355,0.082757
HP5013,JGO. PASTILLA DE FRENO,2.2581,15.0323,0.150215
HP5014,JGO. PASTILLA DE FRENO,5.6935,38.4677,0.148008
HP5146,JGO. PASTILLA DE FRENO,2.2903,63.8226,0.035886
HP5160,JGO. PASTILLA DE FRENO,2.6129,25.2742,0.103382
HP5162,JGO. PASTILLA DE FRENO,4.8065,87.8065,0.054739
HP5224,JGO. PASTILLA DE FRENO,6.0484,105.7419,0.0572
HP5232,JGO. PASTILLA DE FRENO,4.8871,57.9032,0.084401
HP5266,JGO. PASTILLA DE FRENO,6.7742,31.5645,0.214614
HP5267,JGO. PASTILLA DE FRENO,1.0484,16.1129,0.065065
HP5274,JGO. PASTILLA DE FRENO,0.9194,10.9355,0.084071
HP8184,JGO. PASTILLA DE FRENO,1.6452,33.6129,0.048944
HP8195,JGO. PASTILLA DE FRENO,2.6129,121.5645,0.021494
HP8230,JGO. PASTILLA DE FRENO,4.4839,35.9032,0.124888
HP8373,JGO. PASTILLA DE FRENO,1.6452,35.371,0.046512
HP8377,JGO. PASTILLA DE FRENO,1.7097,28.0323,0.06099
HP8451,JGO. PASTILLA DE FRENO,5.8387,57.5161,0.101514
HP8452,JGO. PASTILLA DE FRENO,2.1129,25.1613,0.083974
HP8529,JGO. PASTILLA DE FRENO,0.2742,19.6935,0.013923
HP8533,JGO. PASTILLA DE FRENO,2.8871,56.6774,0.050939
HP9188,JGO. PASTILLA DE FRENO,0.1613,94.7581,0.001702
HP9189,JGO. PASTILLA DE FRENO,5.0968,65.7419,0.077527
HP9293,JGO. PASTILLA DE FRENO,1.6129,12.3548,0.130548
HP9369,JGO. PASTILLA DE FRENO,0.7581,14.4839,0.052339
HP9409,JGO. PASTILLA DE FRENO,10.1613,181.3226,0.05604
HP9543,JGO. PASTILLA DE FRENO,1.0,26.8871,0.037193
HP9698,JGO. PASTILLA DE FRENO,1.0968,61.7258,0.017768
HP9961,JGO. PASTILLA DE FRENO,0.9194,69.3226,0.013262
HP9986,JGO. PASTILLA DE FRENO,1.129,16.371,0.068966
HP9994,JGO. PASTILLA DE FRENO,1.7742,41.8548,0.042389
HU7008Z,FILTRO ACEITE,8.9839,98.3548,0.091341
KIT005HP,JGO MICROFILTRO,0.3226,4.7419,0.068027
KIT006HP,JGO MICROFILTRO,0.871,30.9355,0.028154
KIT007,JGO MICROFILTRO,7.4677,37.5323,0.198969
KIT007HP,JGO MICROFILTRO,0.129,94.9032,0.00136
KIT044,JGO MICROFILTRO,1.2258,11.7258,0.104539
KIT077,JGO MICROFILTRO,33.2581,217.3065,0.153047
KR0K2A1-61-710A,ELECTROVENTILADOR,3.5968,23.9355,0.15027
KR0K2A2-18-W63,REGULADOR ALTERNADOR,2.6935,23.0161,0.117029
KR0K2A2-67-740,RELAY LUCES,4.5161,20.5,0.220299
KR0K2BW-18-160,JUEGO DE BUJIAS         SHUMA 03/CARENS I-II 02/ CLARUS,12.3387,65.0806,0.189591
KR0K30C-15-025B,ELECTROVENTILADOR,1.0323,14.0645,0.073394
KR0K30E-10-155,RETEN VALVULAS,2.5,33.5645,0.074483
KR0K30F-18-140,JUEGO CABLES DE BUJIA,2.9839,22.0484,0.135333
KR0K558-18-140B,JUEGO CABLES DE BUJIA,9.129,70.129,0.130175
KR0K95H-18-14XA,JUEGO CABLES DE BUJIA,4.9677,167.3387,0.029687
KR0KL02-10-155,RETEN VALVULAS,3.1774,21.5323,0.147566
KR1H0998031A,JUEGO CABLES DE BUJIA,2.4516,64.2903,0.038133
KR21310-21030,BOMBA ACEITE,0.9839,17.1613,0.057331
KR21310-26650,BOMBA ACEITE,4.4839,84.1613,0.053277
KR21310-2G011,BOMBA ACEITE,0.9355,18.8871,0.04953
KR22224-23500,RETEN VALVULAS,2.3387,34.371,0.068043
KR22224-38010,RETEN VALVULAS,0.0645,97.0806,0.000665
KR22441-26801,EMPAQUE TAPA VALVULA,0.1774,20.1452,0.008807
KR22441-2X001,TAPA VALVULA,7.4839,67.5968,0.110713
KR23300-2G400,BOMBA ACEITE,2.1774,60.9516,0.035724
KR24410-2X701,TEMPLADOR BANDA DISTRIBUCION,2.5645,14.7742,0.173581
KR24578253,JUEGO DE CABLES DE BUJIA,3.5161,18.2903,0.19224
KR24810-2X700,TEMPLADOR BANDA DISTRIBUCION,0.629,6.8387,0.091981
KR25330-17000,TAPA RADIADOR,2.2097,14.5484,0.151885
KR25330-3Z000,TAPA RADIADOR,5.6774,58.129,0.097669
KR25380-1R050,ELECTROVENTILADOR,32.9516,433.2097,0.076064
KR27301-04000,BOBINA DE ENCENDIDO,0.5484,82.9194,0.006613
KR27301-26640,BOBINA ENCENDIDO,1.871,24.7258,0.075669
KR27350-3X100,JUEGO CABLES DE BUJIA,0.8226,26.0323,0.031599
KR27430-23700,CABLE DE BUJIA,11.2903,80.7903,0.139748
KR27450-23700,CABLE DE BUJIA,1.8871,17.8226,0.105882
KR27501-02C00,JUEGO CABLES DE BUJIA,1.6129,17.1452,0.094073
KR27501-02H00,JUEGO CABLES DE BUJIA,8.1452,45.0,0.181004
KR27501-22B10,JUEGO CABLES DE BUJIA,2.8226,17.6452,0.159963
KR27501-23B70,JUEGO CABLES DE BUJIA,7.0161,44.2742,0.15847
KR27501-24A00,JUEGO CABLES DE BUJIA,1.629,77.3065,0.021072
KR27501-24C10,JUEGO CABLES DE BUJIA,5.8387,52.3387,0.111556
KR27501-26D00,JUEGO CABLES DE BUJIA,3.8548,63.1935,0.061001
KR27501-32A00,JUEGO CABLES DE BUJIA,16.2903,141.0323,0.115508
KR27501-33A00,JUEGO CABLES DE BUJIA,0.6129,33.9032,0.018078
KR27501-37A00,JUEGO CABLES DE BUJIA,30.4355,648.7419,0.046915
KR27501-37B00,JUEGO CABLES DE BUJIA,1.2258,18.0,0.0681
KR27501-38B00,JUEGO CABLES DE BUJIA,2.5484,33.0161,0.077186
KR32998031,JUEGO CABLES DE BUJIA,1.1935,14.129,0.084475
KR36120-21740,AUTOMATICO,2.8065,25.7258,0.109091
KR373998031,JUEGO CABLES DE BUJIA,6.4355,233.4516,0.027567
KR377998031,JUEGO CABLES DE BUJIA,5.7419,69.1774,0.083003
KR49506-17A10,GUARDAPOLVO,0.5806,82.1452,0.007069
KR49509-24A00,GUARDAPOLVO,1.7258,15.0484,0.114684
KR49542-28540,GUARDAPOLVO,6.3065,56.0645,0.112486
KR54530-22A00,ROTULA SUSPENSION,3.9355,29.5,0.133406
KR59760-25000,CABLE FRENO MANO,6.9839,42.2903,0.165141
KR59770-25000,CABLE FRENO MANO,4.4677,49.9839,0.089384
KR8-92063672-0,JUEGO CABLES DE BUJIA,3.129,39.5323,0.079151
KR90412744,BOMBA ACEITE,3.0484,57.8548,0.05269
KR92060980,JUEGO CABLES DE BUJIA,4.2903,55.629,0.077124
KR93235772,JUEGO CABLES DE BUJIA,5.7097,74.9677,0.076162
KR93740756,REGULADOR ALTERNADOR,6.5806,110.4516,0.059579
KR93746999,JUEGO CABLES DE BUJIA,16.1774,142.6774,0.113385
KR93860-39012,TROMPO RETRO,1.2097,16.7258,0.072324
KR94580644,RELAY LUCES,1.129,70.1774,0.016088
KR95015324,BASE SUSPENSION,0.4516,35.2258,0.012821
KR95220-2S000,RELAY LUCES,7.5806,59.1452,0.12817
KR95224-2D000,RELAY LUCES,2.4677,63.7097,0.038734
KR95225-2D000,RELAY LUCES,3.5645,27.0161,0.13194
KR95550-39000,RELAY LUCES,3.371,25.4032,0.132698
KR95710800,SWICH ENCENDIDO,2.5484,64.4355,0.039549
KR95961350,TROMPO ACEITE,1.2097,11.1129,0.108853
KR95975940,BUJE SUSPENSION,0.9194,64.5484,0.014243
KR95994977,BARRA ESTABILIZADORA,0.8065,15.3548,0.052521
KR96181318,EMPAQUE TAPA VALVULA,2.6935,23.0645,0.116783
KR96192077,TROMPO RETRO,0.6452,78.0,0.008271
KR96211948,JUEGO CABLES DE BUJIA,3.8226,22.7258,0.168204
KR96245309,GUARDAPOLVO,0.7419,7.0323,0.105505
KR96256433,JUEGO CABLES DE BUJIA,2.2097,37.4355,0.059026
KR96288956,JUEGO CABLES DE BUJIA,3.9677,27.7742,0.142857
KR96291306,JUEGO CABLES DE BUJIA,1.8226,19.5806,0.093081
KR96305387,JUEGO CABLES DE BUJIA,3.2097,52.6129,0.061006
KR96312545,FLASHER DIRECCIONAL,6.629,68.2258,0.097163
KR96314166,ELECTRO VENTILADOR,0.8387,11.9839,0.069987
KR96325867,SENSOR ARBOL LEVAS,1.6935,17.5806,0.09633
KR96342284,JUEGO CABLES DE BUJIA,0.629,15.2097,0.041357
KR96350159,BOMBA ACEITE,0.9839,61.1935,0.016078
KR96352648,BOMBA AGUA,0.9516,30.2581,0.03145
KR96352650,BOMBA AGUA,0.5,11.2419,0.044476
KR96353002,EMPAQUE TAPA VALVULA,0.3226,6.6452,0.048544
KR96391553,GUARDAPOLVO,1.871,21.4355,0.087284
KR96395500,ELECTROVENTILADOR,8.371,85.8548,0.097501
KR96450249,JUEGO CABLES DE BUJIA,1.9839,30.0645,0.065987
KR96460220,JUEGO CABLES DE BUJIA,3.7258,25.3226,0.147134
KR96489856,GUARDAPOLVO,0.7097,31.1935,0.022751
KR96518977,BOMBA AGUA,0.5323,13.4194,0.039663
KR96535081,PLATO SUSPENSION,11.5484,62.9355,0.183496
KR96535082,PLATO SUSPENSION,2.0161,13.2097,0.152625
KR96535087,BUJE SUSPENSION,2.6129,25.3548,0.103053
KR96536522,ELECTROVENTILADOR,8.2258,52.3065,0.157262
KR96536666,ELECTROVENTILADOR,0.6613,13.7097,0.048235
KR96984145,JUEGO CABLES DE BUJIA,1.8065,132.3871,0.013645
KR97730-25000,ELECTRO VENTILADOR,6.9839,223.7097,0.031218
KRGNP-2313,SELENOIDE ENCENDIDO,5.3226,35.4677,0.150068
KRGNR-D012B,REGULADOR ALTERNADOR,0.1774,13.2742,0.013366
KRGNR-M022,REGULADOR ALTERNADOR,4.3871,52.0,0.084367
KRGNR-V013H,REGULADOR ALTERNADOR,15.7742,88.3065,0.17863
KRNP1147A,JUEGO CABLES DE BUJIA,4.5,39.0161,0.115337
LOGIS,SERVICIO DE LOGISTICA,0.6452,16.4677,0.039177
LOGISD,SERVICIO LOGISTICA D,2.8065,17.5806,0.159633
MA94587011,KIT BUJES SELECTOR MARCHAS,0.7258,72.4516,0.010018
MA96144874,HORQUILLA EMBRAGUE,7.0,68.7419,0.10183
MA96873725,SELECTOR MARCHAS,5.629,80.9194,0.069563
MAC90200836,TERMOSTATO,2.0484,16.3226,0.125494
ME017246,FILTRO AIRE,6.0645,41.6774,0.145511
MO1171-OEM-1972,DEPOSITO CANISTER,0.9194,6.7581,0.136038
MO1691-OEM-2026,DEPURADOR FILTRO AIRE,0.3226,90.7097,0.003556
MO3491-OEM-2629,MULTIPLE ADMISION,1.0806,18.4516,0.058566
MO3621-OEM-1967,DEFLECTOR RADIADOR SUP,0.9839,12.9677,0.075871
MO5151-2M-0107,TAPA BANDA DIST. SUP,0.9839,31.1452,0.03159
MO5151-2M-0110,TAPA BANDA DIST. INF,2.8226,32.5645,0.086677
MO5151-OEM-2622,TAPA BANDA DIST. SUP,5.4839,46.371,0.118261
MO5531-HJ-2638,MANGUERA REFRIGERANTE SALIDA RESERVORIO,2.0484,23.3226,0.087828
MO5971-AUT-1620,TAPA BATERIA,0.7258,23.8871,0.030385
MO5971-OEM-1898,BASE PORTA BATERIA,1.2258,28.0323,0.043728
MO5971-OEM-2631,PERNOS CABEZOTE,0.4032,3.1613,0.127551
N90813202,TORNILLO CARTER ACEITE GOLF IV,2.8226,50.4677,0.055928
NAK06040,KIT EMBRAGUE,0.871,15.2097,0.057264
NAK5612P,KIT EMBRAGUE,0.5323,43.1774,0.012327
NS111105M000,CARTER,8.5645,85.871,0.099737
NS11110ED010,CARTER,6.5968,42.2258,0.156226
OES-12576-MOBIL,ACEITE MOBIL SUPER 1000 20W50 LITRO,0.5806,32.1613,0.018054
OES-12585-MOBIL,ACEITE MOBIL DELVAC MX 15W40 MEDIA,11.2419,212.3226,0.052947
OES-12586,MOBIL DELVAC MX 15W40 CANECA,5.0645,31.7258,0.159634
OES-13182,MOBIL SUPER 1000 20W50 GALON,12.5645,71.6129,0.17545
OES-13238,ACEITE MOBIL SUPER 1000 10W30 4X4 GALON,0.8387,29.2581,0.028666
OES-28130-43600-C,"FILTRO DE AIRE H-100 G-95, MTL-300",9.0806,133.4194,0.068061
OES-31111-0M000,BOMBA DE GASOLINA TUCSON NEW SPORTAGE,1.5323,64.5968,0.02372
OES-9EN0030,ENI I-SINT 5W-30 1QT,2.9516,30.9677,0.095312
OES-9EN0042,ENI I-SIGMA MULTI 15W40 4EC,4.129,68.4032,0.060363
OES-9EN0094,ENI I-SINT PROFESSIONAL 10W30 4EC 1QT,9.0484,54.4194,0.166271
OES-9EN0096,ENI I-SINT PROFESSIONAL 10W30 4EC 1GL,0.5968,84.2903,0.00708
OES-9EN0138,ENI I-BASE PLUS 20W50 4EC 1QT,5.7258,61.0645,0.093767
OES-9EN0139,ENI I-BASE PLUS 20W50 4EC SL/CF 1GL,2.5968,34.2581,0.0758
OES-9EN0254,ENI I-SINT 5W-30 1GL,2.8226,28.871,0.097765
OES-CHEMP-15W40-MC,ACEITE CHEMPIOIL 15W40 TRUCK SYNTHETIC 44198,7.7742,46.2419,0.16812
OES-K30A-34-700C,AMORTIGUADOR DELANT RH.. RIO 01/02,6.7419,32.4839,0.207547
OES-K30A-34-900-C,AMORTIGUADOR DELANTERO LH RIO 2001---2002,0.629,12.7581,0.049305
OES-S58101A-C,ZAPATAS DE FRENO,4.2097,57.4516,0.073273
OES-SP-1202,PASTILLAS FRENO ELANTRA XD,2.1935,29.0,0.07564
OK011-13-Z40,FILTRO AIRE,6.9032,77.8871,0.088631
OK551-14-302,FILTRO ACEITE  KIA PREGIO,7.5645,79.9677,0.094595
OP1042,BOMBA DE ACEITE,17.0,472.2903,0.035995
OP3010,BOMBA DE ACEITE,5.4839,52.9516,0.103564
PG0301.L9,CARTER,9.5484,85.1452,0.112142
PM01,MOTOSIERRA,2.5645,30.9516,0.082856
PR1109,REGULADOR PRESION GASOLINA.       AVEO KIA HYUNDAI,8.7419,49.7258,0.175803
PR1419,BOBINA ENCENDIDO,1.5968,17.6935,0.090246
PR18213-65J00,SENSOR OXIGENO GRAND VITARA 2.0,20.6935,134.7419,0.153579
PR18213-65J11,SENSOR OXIGENO,2.5323,17.0161,0.148815
PR23796-EN20A,VALVULA VVT,2.6129,22.4516,0.116379
PR24105479,BOBINA DE IGNICION,1.6613,65.3871,0.025407
PR39210-23750,SENSOR OXIGENO,17.7581,164.1129,0.108206
PR4031,REGULADOR PRESION GASOLINA,2.0161,37.2097,0.054183
PR496,AUTOMATICO ARRANQUE,4.5806,40.1774,0.11401
PR59,REGULADOR PRESION GASOLINA,12.2258,94.7742,0.128999
PR6409065,COMPUTADOR LAPTOP,2.4194,33.5806,0.072046
PR73001N,KIT DISTRIBUCION,6.3871,57.0806,0.111896
PR75002,KIT DISTRIBUCION,7.0,75.371,0.092874
PR76043,KIT DISTRIBUCION,0.7419,22.7097,0.03267
PR76044,KIT DISTRIBUCION,2.5323,17.5,0.1447
PR76080,KIT DISTRIBUCION,2.871,32.2097,0.089134
PR76112,KIT DISTRIBUCION,1.629,21.129,0.077099
PR76142,KIT DISTRIBUCION,0.2903,13.8226,0.021004
PR76182,KIT DISTRIBUCION,2.8065,28.9516,0.096936
PR76183,KIT DISTRIBUCION,4.7742,35.4839,0.134545
PR76184,KIT DISTRIBUCION,1.8871,24.1452,0.078156
PR76396,KIT DISTRIBUCION,14.2097,68.5484,0.207294
PR76417,KIT DISTRIBUCION,2.7903,35.2581,0.07914
PR76530,KIT DISTRIBUCION,0.1613,3.129,0.051546
PR76531,KIT DISTRIBUCION,3.2903,53.0968,0.061968
PR76532,KIT DISTRIBUCION,0.9194,35.9516,0.025572
PR76532-1,KIT DISTRIBUCION,5.3387,27.3226,0.195396
PR76532-2US,KIT DISTRIBUCION,2.4677,16.4677,0.149853
PR76536,KIT DISTRIBUCION,3.8065,26.7742,0.142169
PR76580,KIT DISTRIBUCION,0.9839,64.4677,0.015261
PR76582,KIT DISTRIBUCION,3.8065,39.3387,0.096761
PR76584,KIT DISTRIBUCION,0.3065,15.5161,0.019751
PR8253279850,SENSOR OXIGENO,8.3548,47.3871,0.17631
PR9023792,SENSOR OXIGENO,3.1129,37.9355,0.082058
PR9024423,SENSOR OXIGENO,0.7097,10.4032,0.068217
PR9052870,SENSOR OXIGENO,1.0323,39.5806,0.02608
PR93231759,SENSOR OXIGENO,3.6613,59.7581,0.061269
PR96394004,SENSOR OXIGENO,6.1613,29.7903,0.206822
PR96417177K,BANDA DISTRIBUCION GATES BLANCA,9.2742,75.1774,0.123364
PR96536522,ELECTRO VENTILADOR,5.4516,51.9516,0.104936
PR96553241,ELECTRO VENTILADOR,1.371,12.7258,0.107731
PR96864850,SENSOR OXIGENO,2.7581,58.4032,0.047225
PRAC167,VALVULA IAC,0.1129,7.7581,0.014553
PRAC7180,VALVULA IAC,4.2581,29.3065,0.145294
PRACD5184,VALVULA IAC,0.2581,8.1452,0.031683
PRACRE-01,VALVULA IAC,0.6935,7.0484,0.098398
PRAFH45M-46,SENSOR MAF,2.629,23.1935,0.113352
PRAFH55M-13,SENSOR MAF,1.6774,51.1452,0.032797
PRC1149,BOBINA ENCENDIDO,1.7097,14.8387,0.115217
PRC1200,BOBINA ENCENDIDO,4.3065,41.6774,0.103328
PRC1480/C1542,BOBINA ENCENDIDO,10.7581,83.1774,0.129339
PRC1542,BOBINA ENCENDIDO,0.7097,31.2742,0.022692
PRC1543,BOBINA ENCENDIDO,1.8548,62.371,0.029739
PRC1560,BOBINA ENCENDIDO,6.8387,121.0323,0.056503
PRC1627,BOBINA ENCENDIDO,1.6452,17.6452,0.093236
PRC377905105,BOBINA ENCENDIDO,0.6129,28.0323,0.021864
PRC7700274008,BOBINA ENCENDIDO,2.5645,20.9194,0.122591
PRC9023781,BOBINA ENCENDIDO,0.5968,18.129,0.032918
PRC961,BOBINA ENCENDIDO,1.3387,18.1935,0.073582
PRCM1T227,BOBINA ENCENDIDO,4.0484,48.7903,0.082975
PRE217,SOKQUET,28.7419,235.5323,0.12203
PRE239,SOKQUET,1.5484,27.3226,0.056671
PRE240,SOKQUET,4.7097,114.5323,0.041121
PRE254,SOKQUET,3.5645,68.4032,0.05211
PRE269,SOKQUET,2.5161,21.7903,0.11547
PRE414,SOKQUET,7.4032,47.0484,0.157353
PRE417,SOKQUET,0.7742,19.2903,0.040134
